HOUR,TOTALLOAD,WIND,SOLAR
1829,18.6347808,0.829879162,0
1830,18.85245467,0.812991407,0
1831,19.03189215,0.802849468,0
1832,19.16817419,0.801891876,0
1833,19.28800132,0.80205459,0
1834,19.37570567,0.806644395,0
1835,19.4642133,0.812689627,8.22E-06
1836,19.55524694,0.819618686,0.084350031
1837,19.618383,0.831914181,0.236453267
1838,19.65999524,0.849029373,0.368514476
1839,19.71923347,0.849999998,0.473787055
1840,19.79530086,0.849999998,0.567006059
1841,19.87321609,0.849999998,0.555156427
1842,19.9622666,0.849275539,0.528208701
1843,20.03095779,0.844534052,0.519647159
1844,20.07710238,0.843368665,0.443338169
1845,20.12375761,0.838768587,0.328422807
1846,20.1636349,0.832684419,0.194263309
1847,20.19466462,0.828073778,0.085042135
1848,20.21884919,0.824416535,6.97E-05
1849,20.23167453,0.821696354,0
1850,20.23290174,0.820534942,0
1851,20.22883676,0.817560178,0
1852,20.21881726,0.812751033,0
1853,20.19936387,0.808292988,0
1854,20.17150001,0.803480929,0
1855,20.12807317,0.798894701,0
1856,20.0679236,0.794804414,0
1857,19.99494894,0.790438037,0
1858,19.90692805,0.786000503,0
1859,19.80650352,0.78175853,2.33E-05
1860,19.69372143,0.777652142,0.191846252
1861,19.56514473,0.773732404,0.413129925
1862,19.42108561,0.770054671,0.620753634
1863,19.3139177,0.758973858,0.771815544
1864,19.24824716,0.739746192,0.872172994
1865,19.19947647,0.716004072,0.918638059
1866,19.18241831,0.685553485,0.912967449
1867,19.16578617,0.652779114,0.855466863
1868,19.14811433,0.617866492,0.747467018
1869,19.15832181,0.576635754,0.588598321
1870,19.1904475,0.529892488,0.381039088
1871,19.20778571,0.482966414,0.17409093
1872,19.21120959,0.43570068,9.89E-05
1873,19.21486539,0.385970454,0
1874,19.21012837,0.335000864,0
1875,19.22680338,0.278425661,0
1876,19.26705083,0.215890422,0
1877,19.30925585,0.150505112,0
1878,19.36039629,0.081218299,0
1879,19.38942908,0.033467165,0
1880,19.39116991,0.010127106,0
1881,19.38545299,0,0
1882,19.3629692,0.005950635,0
1883,19.33681896,0.018604166,1.10E-05
1884,19.30837112,0.035802653,0.013837044
1885,19.26270484,0.071274385,0.056781106
1886,19.20231455,0.122498185,0.110305494
1887,19.15775398,0.169962813,0.169217946
1888,19.12946488,0.214046691,0.223496488
1889,19.10417122,0.262803118,0.26947457
1890,19.08945067,0.311683389,0.292107597
1891,19.0633898,0.376218258,0.280824983
1892,19.0243481,0.457690303,0.237690566
1893,18.9894261,0.544855692,0.178403311
1894,18.95364504,0.641439369,0.114522287
1895,18.88061741,0.711169644,0.045495209
1896,18.76848349,0.749339931,0.000119652
1897,18.6306688,0.77581163,0
1898,18.45705031,0.779933381,0
1899,18.27244163,0.780181484,0
1900,18.07730683,0.777742203,0
1901,17.8500438,0.753744783,0
1902,17.59519408,0.711620384,0
1903,17.33231579,0.682007424,0
1904,17.05996915,0.664773342,0
1905,16.77124437,0.647081862,0
1906,16.47030861,0.636295246,0
1907,16.1390324,0.609062514,2.37E-05
1908,15.77592025,0.563569361,0.02124785
1909,15.39295789,0.517297051,0.083718304
1910,14.98562819,0.464793414,0.207261956
1911,14.67440087,0.430659988,0.367607618
1912,14.47239582,0.419143646,0.471635876
1913,14.31955856,0.414644757,0.50401912
1914,14.25080264,0.424635481,0.476091061
1915,14.19928126,0.438860091,0.381839259
1916,14.16177022,0.456340555,0.336954787
1917,14.20333988,0.488993063,0.275288021
1918,14.31168891,0.534950936,0.183646084
1919,14.39535054,0.569686899,0.076227229
1920,14.45601337,0.592912,0.000191593
1921,14.53093745,0.615452361,0
1922,14.59867724,0.631285988,0
1923,14.73196637,0.658121382,0
1924,14.93659824,0.697372749,0
1925,15.15967308,0.735363227,0
1926,15.41848242,0.776185996,0
1927,15.63087073,0.807724546,0
1928,15.78365921,0.827291659,0
1929,15.92861748,0.843561392,0
1930,16.04128942,0.849999998,0
1931,16.15770392,0.849999998,0.000121862
1932,16.28154869,0.849999998,0.137208872
1933,16.37290638,0.849999998,0.345963044
1934,16.43876105,0.84347514,0.569558525
1935,16.55935955,0.837092472,0.730941926
1936,16.73590848,0.837475759,0.843247403
1937,16.93394774,0.838082603,0.896662995
1938,17.17346787,0.842396295,0.889714737
1939,17.39686732,0.840588989,0.8302837
1940,17.59999966,0.831812718,0.702788514
1941,17.8279671,0.823769437,0.513784388
1942,18.06779601,0.814169505,0.303294826
1943,18.28497511,0.807267217,0.12597641
1944,18.48102387,0.804317823,0.000210565
1945,18.66283881,0.801645268,0
1946,18.8217111,0.800676087,0
1947,18.98811783,0.800682767,0
1948,19.16223511,0.801429767,0
1949,19.32114082,0.804602005,0
1950,19.47073139,0.810099959,0
1951,19.61889436,0.811712445,0
1952,19.76337757,0.809205557,0
1953,19.90403171,0.805561492,0
1954,20.04204248,0.799205533,0
1955,20.16585737,0.794228901,0.000215868
1956,20.27481801,0.790981048,0.180857365
1957,20.3752341,0.786129331,0.421744492
1958,20.46419095,0.780606134,0.648376072
1959,20.54686822,0.770751872,0.803211042
1960,20.62387777,0.755802112,0.901817481
1961,20.69023837,0.738127784,0.946315987
1962,20.7471063,0.716552462,0.938866438
1963,20.79243046,0.692391622,0.880391957
1964,20.82528893,0.665740154,0.772477384
1965,20.84737367,0.63483196,0.617861116
1966,20.85781041,0.599854555,0.408809035
1967,20.85056633,0.564772694,0.169052109
1968,20.82495442,0.52960998,0.000261241
1969,20.78286292,0.492496843,0
1970,20.72236052,0.454375979,0
1971,20.64661786,0.412358344,0
1972,20.55535829,0.366160444,0
1973,20.44503465,0.317949348,0
1974,20.31592529,0.267018737,0
1975,20.21025353,0.224470536,0
1976,20.13151568,0.191639977,0
1977,20.05974419,0.162783993,0
1978,20.00674421,0.141157179,0
1979,19.94676367,0.120828831,0.000211645
1980,19.87843996,0.101493834,0.141477285
1981,19.825119,0.089078061,0.357422135
1982,19.78174019,0.082502208,0.537652254
1983,19.71821656,0.072834937,0.671302081
1984,19.63505631,0.060190937,0.761802855
1985,19.5435756,0.048289163,0.813251219
1986,19.43654979,0.035020833,0.789636587
1987,19.33806306,0.027366544,0.725616198
1988,19.24967419,0.02589143,0.65191008
1989,19.15357293,0.025472027,0.555970505
1990,19.05524401,0.02776598,0.391911117
1991,18.96285438,0.028965436,0.179963885
1992,18.87544453,0.028211514,0.00050628
1993,18.79324125,0.028560211,0
1994,18.71826571,0.02884349,0
1995,18.64173384,0.030171331,0
1996,18.56391375,0.032810235,0
1997,18.49106807,0.035178248,0
1998,18.42162131,0.037522413,0
1999,18.35613846,0.044652673,0
2000,18.29554958,0.056773168,0
2001,18.23872372,0.071745074,0
2002,18.18616105,0.090826351,0
2003,18.13968278,0.110864773,0.00044981
2004,18.09948693,0.131662279,0.174556122
2005,18.06530753,0.155864323,0.377179053
2006,18.03776443,0.182803171,0.55694276
2007,17.99748127,0.208606038,0.684948783
2008,17.94275158,0.233227025,0.735265791
2009,17.88333826,0.258049384,0.735669977
2010,17.81386184,0.282071372,0.62947875
2011,17.7457224,0.308212932,0.472883972
2012,17.67968756,0.336589507,0.26216376
2013,17.60534745,0.364879823,0.111683044
2014,17.52502131,0.393684441,0.045730995
2015,17.45296619,0.424869972,0.010872008
2016,17.3890852,0.458324715,0.000106997
2017,17.32804074,0.493556593,0
2018,17.27333727,0.531002901,0
2019,17.21388822,0.568947354,0
2020,17.14904823,0.607319416,0
2021,17.08722728,0.647329891,0
2022,17.02597174,0.688601473,0
2023,16.97022232,0.723598844,0
2024,16.9214195,0.751667864,0
2025,16.87551673,0.776057189,0
2026,16.83419318,0.794595344,0
2027,16.79668899,0.811893509,8.82E-05
2028,16.76281387,0.828069779,0.015484232
2029,16.73453855,0.838826984,0.063277683
2030,16.71182126,0.844984797,0.129054838
2031,16.688258,0.849999998,0.174200498
2032,16.66371028,0.849999998,0.205224276
2033,16.64136487,0.849999998,0.225473758
2034,16.61967107,0.849999998,0.23494248
2035,16.60301307,0.849999998,0.195966565
2036,16.59184602,0.849999998,0.143215456
2037,16.58277422,0.849999998,0.104992056
2038,16.57686721,0.841655747,0.075551935
2039,16.57978009,0.831097515,0.02701347
2040,16.59177256,0.822259459,0.000319936
2041,16.61102913,0.812196985,0
2042,16.63914781,0.802191645,0
2043,16.67222274,0.790233578,0
2044,16.71026554,0.776050981,0
2045,16.75671746,0.761756154,0
2046,16.81091632,0.746906213,0
2047,16.87036499,0.727024069,0
2048,16.9353954,0.701976792,0
2049,17.00690508,0.673597814,0
2050,17.08444424,0.640722786,0
2051,17.17063222,0.606446485,0.000216858
2052,17.26574935,0.570931988,0.032204919
2053,17.36824654,0.531637857,0.129858191
2054,17.47883886,0.489210758,0.267877589
2055,17.54736505,0.456876246,0.392951257
2056,17.56864779,0.435658492,0.457618069
2057,17.56678268,0.419786792,0.493261567
2058,17.52724799,0.412993906,0.44342363
2059,17.47859353,0.407021831,0.357578361
2060,17.42200209,0.401576544,0.280518739
2061,17.32998827,0.404154868,0.202579429
2062,17.20774448,0.413214165,0.172495736
2063,17.09204727,0.420089398,0.072746379
2064,16.98198179,0.425099946,0.000421444
2065,16.86264069,0.431534667,0
2066,16.7425311,0.437410695,0
2067,16.59187688,0.450024648,0
2068,16.40823793,0.469934674,0
2069,16.21296698,0.491991026,0
2070,15.99890233,0.517939169,0
2071,15.85264315,0.537990461,0
2072,15.7849009,0.550712797,0
2073,15.74957569,0.562052736,0
2074,15.77201349,0.569137862,0
2075,15.80694481,0.576526828,0.00061039
2076,15.85171649,0.584654163,0.060023238
2077,15.95191451,0.5886815,0.162899507
2078,16.09917509,0.58950629,0.2707107
2079,16.22262198,0.596200162,0.348682276
2080,16.3228652,0.608870404,0.402373799
2081,16.42940115,0.62370202,0.436966017
2082,16.52533164,0.642951526,0.453792782
2083,16.66537092,0.660028753,0.431969358
2084,16.85382195,0.674476261,0.380509804
2085,17.05010031,0.691431461,0.299615626
2086,17.26706562,0.709415967,0.203404655
2087,17.40698447,0.720553868,0.097995088
2088,17.45593575,0.724612524,0.00122716
2089,17.46936782,0.72422341,0
2090,17.41820273,0.717245653,0
2091,17.34964573,0.709416934,0
2092,17.26689756,0.700834879,0
2093,17.11992526,0.686702787,0
2094,16.91731895,0.668094897,0
2095,16.7452913,0.648768993,0
2096,16.60371677,0.628382428,0
2097,16.45566667,0.605748362,0
2098,16.32186637,0.581653568,0
2099,16.13734273,0.5524359,0.001179786
2100,15.89685536,0.517818179,0.177787037
2101,15.64919425,0.480178465,0.421579517
2102,15.37910575,0.43861155,0.638462072
2103,15.19304117,0.409088045,0.784089621
2104,15.10671405,0.393390414,0.877916534
2105,15.05884865,0.383303998,0.918481319
2106,15.08128273,0.383441723,0.910786076
2107,15.12364173,0.385086522,0.855300221
2108,15.1824192,0.387747884,0.747338534
2109,15.31179268,0.399939271,0.564916055
2110,15.50266152,0.420022238,0.352017355
2111,15.65911485,0.435577404,0.15303855
2112,15.78113829,0.446759433,0.001020463
2113,15.91013613,0.458608759,0
2114,16.02301779,0.468170483,0
2115,16.1916736,0.485161048,0
2116,16.42195701,0.510317449,0
2117,16.65975045,0.536465801,0
2118,16.92194194,0.565879842,0
2119,17.12425458,0.590441829,0
2120,17.25272195,0.608632917,0
2121,17.35948541,0.625970211,0
2122,17.41906377,0.639981001,0
2123,17.46800697,0.653755214,0.000410764
2124,17.50953985,0.667679611,0.033612204
2125,17.50223785,0.677981528,0.12948267
2126,17.45276504,0.68524693,0.242472697
2127,17.44337279,0.698100526,0.377137534
2128,17.4748471,0.716722935,0.458601335
2129,17.511128,0.737293616,0.514683084
2130,17.5723495,0.761970543,0.535761363
2131,17.598648,0.78470275,0.525326528
2132,17.5852576,0.805033912,0.428305096
2133,17.57819812,0.827749988,0.3103251
2134,17.56360863,0.849999998,0.218029588
2135,17.56104793,0.849999998,0.078100226
2136,17.57732406,0.849999998,0.001141801
2137,17.59306255,0.849999998,0
2138,17.61500525,0.844452078,0
2139,17.6422637,0.826328162,0
2140,17.67346564,0.806049796,0
2141,17.7152649,0.776665747,0
2142,17.76762441,0.739632165,0
2143,17.79830769,0.701616612,0
2144,17.8057803,0.662192706,0
2145,17.80574516,0.618961902,0
2146,17.7898918,0.573372939,0
2147,17.77867634,0.51939523,0.001673877
2148,17.77380241,0.45654133,0.124116311
2149,17.75815174,0.388865271,0.317613264
2150,17.73629443,0.314879977,0.473012479
2151,17.72770595,0.262676417,0.544349045
2152,17.73227008,0.235413598,0.533492546
2153,17.7440094,0.218744397,0.483692952
2154,17.76792004,0.220811455,0.381459888
2155,17.7886965,0.226277317,0.334016323
2156,17.80592941,0.234324863,0.331313522
2157,17.8316079,0.259982498,0.190992166
2158,17.86266557,0.300399883,0.133179572
2159,17.89188069,0.333742789,0.075642487
2160,17.920108,0.360319562,0.001643782
2161,17.94883364,0.389043109,0
2162,17.97652961,0.414745949,0
2163,18.01081402,0.454581016,0
2164,18.0520561,0.509883055,0
2165,18.09532135,0.568052131,0
2166,18.14238084,0.633130297,0
2167,18.17864218,0.676260244,0
2168,18.20224515,0.693301113,0
2169,18.22140566,0.700829698,0
2170,18.23189332,0.690275272,0
2171,18.2410002,0.675467151,0.001960993
2172,18.24928508,0.657403853,0.144773256
2173,18.24932233,0.621403375,0.311846266
2174,18.24251883,0.570012089,0.449265189
2175,18.24093191,0.528919543,0.54940506
2176,18.24454611,0.498146453,0.637978133
2177,18.24839173,0.466713898,0.725617994
2178,18.25539804,0.440832718,0.769387114
2179,18.25646284,0.401263951,0.77057615
2180,18.250924,0.346488329,0.722177089
2181,18.24567505,0.291041789,0.597116988
2182,18.23862735,0.230438687,0.416045576
2183,18.21405193,0.188304623,0.202035737
2184,18.17104335,0.168523971,0.002391677
2185,18.11541618,0.156696828,0
2186,18.04274076,0.159982579,0
2187,17.96358612,0.168057024,0
2188,17.87810447,0.180076831,0
2189,17.77695261,0.207734291,0
2190,17.66201897,0.249182894,0
2191,17.54196135,0.281724794,0
2192,17.41613198,0.30521419,0
2193,17.2813539,0.329638848,0
2194,17.13944808,0.34948664,0
2195,16.98239124,0.381417962,0.001945235
2196,16.80947439,0.426801157,0.070990851
2197,16.62595669,0.472939606,0.192821911
2198,16.42980646,0.523730444,0.359004493
2199,16.26700421,0.564772749,0.558161865
2200,16.14256786,0.593305431,0.737160759
2201,16.03329558,0.618975829,0.805898384
2202,15.95247597,0.637338634,0.792954898
2203,15.87465532,0.65386083,0.673412588
2204,15.79850982,0.669151174,0.553239154
2205,15.74876745,0.676424696,0.410173753
2206,15.72068401,0.676660496,0.172248655
2207,15.67895305,0.685307189,0.051386168
2208,15.62411577,0.702636556,0.001153337
2209,15.5704899,0.721705329,0
2210,15.50972786,0.746335845,0
2211,15.46968543,0.765588963,0
2212,15.45251335,0.778581987,0
2213,15.43778574,0.793861814,0
2214,15.43206287,0.808909581,0
2215,15.41540534,0.821239709,0
2216,15.38386697,0.831518576,0
2217,15.35178114,0.839071157,0
2218,15.31307664,0.84339437,0
2219,15.27481149,0.847852133,0.000678718
2220,15.23809193,0.849999998,0.025300957
2221,15.19397209,0.849999998,0.080598515
2222,15.14386423,0.849999998,0.181591302
2223,15.11014575,0.849999998,0.294174113
2224,15.09346491,0.848169,0.334696746
2225,15.08392338,0.840404315,0.31065085
2226,15.0872191,0.829849578,0.271250156
2227,15.08803482,0.816749754,0.275163698
2228,15.08529463,0.801141031,0.259657783
2229,15.09138572,0.782399882,0.219838983
2230,15.1029315,0.760527338,0.155906667
2231,15.09310344,0.746207392,0.055999018
2232,15.06064228,0.740366968,0.004482405
2233,15.01577611,0.737932743,0
2234,14.95115249,0.741910592,0
2235,14.88519991,0.745938752,0
2236,14.81843538,0.749695123,0
2237,14.73506331,0.759041214,0
2238,14.63858803,0.772748953,0
2239,14.54371133,0.783381376,0
2240,14.4495345,0.791103292,0
2241,14.3510602,0.79875336,0
2242,14.25154999,0.80457345,0
2243,14.13772254,0.814577183,0.001662761
2244,14.0086267,0.829185323,0.104431649
2245,13.87331924,0.844011939,0.291185716
2246,13.72861141,0.849999998,0.513427732
2247,13.62587248,0.849999998,0.65368618
2248,13.57107011,0.849999998,0.722317267
2249,13.53765246,0.849999998,0.768276731
2250,13.54056457,0.848638531,0.79549571
2251,13.55221066,0.833668435,0.760352115
2252,13.57109439,0.816731594,0.691177524
2253,13.62454063,0.792788142,0.526856781
2254,13.70744891,0.762694537,0.334930905
2255,13.77947175,0.73521348,0.165310928
2256,13.84114938,0.710335765,0.009634639
2257,13.9090819,0.684296464,0
2258,13.97372452,0.659202194,0
2259,14.06666912,0.628464658,0
2260,14.19040889,0.591549816,0
2261,14.32172696,0.553408555,0
2262,14.46808545,0.512493233,0
2263,14.57883907,0.482064859,0
2264,14.6466276,0.463971062,0
2265,14.70083673,0.450844424,0
2266,14.72641872,0.446632011,0
2267,14.74743825,0.444813944,0.003971602
2268,14.76570116,0.44498696,0.155274033
2269,14.75555357,0.45400951,0.312918415
2270,14.72144841,0.470708754,0.430666408
2271,14.7089793,0.483584842,0.49346612
2272,14.71826002,0.49269203,0.524378
2273,14.7297926,0.502955753,0.524943562
2274,14.75463956,0.511631571,0.459245497
2275,14.75882176,0.527469095,0.414904552
2276,14.73968246,0.551188931,0.35252992
2277,14.72300005,0.576274138,0.262446502
2278,14.70088245,0.604794985,0.165563007
2279,14.70546149,0.623241091,0.069010293
2280,14.74265811,0.629606167,0.003104994
2281,14.79157869,0.631785036,0
2282,14.86210705,0.625748461,0
2283,14.9415764,0.617849096,0
2284,15.02872679,0.60856689,0
2285,15.13892048,0.591072271,0
2286,15.26991876,0.566534061,0
2287,15.38853737,0.547293345,0
2288,15.49433857,0.533391801,0
2289,15.60220178,0.519524603,0
2290,15.70398992,0.508687833,0
2291,15.82351019,0.491710671,0.002669003
2292,15.96272929,0.467870578,0.065900247
2293,16.10324963,0.444132936,0.191681394
2294,16.25060841,0.418365861,0.302699432
2295,16.35861743,0.40221188,0.373422916
2296,16.42060611,0.397575683,0.483187999
2297,16.46226052,0.397427835,0.6604131
2298,16.46970817,0.405301499,0.726005259
2299,16.46529299,0.416077667,0.696540038
2300,16.45030709,0.429358715,0.598675005
2301,16.40085023,0.450934529,0.443695631
2302,16.32083386,0.479899732,0.260063237
2303,16.25077854,0.505155844,0.079150362
2304,16.19043576,0.526651251,0.013926133
2305,16.12221149,0.549279757,0
2306,16.05570851,0.570358267,0
2307,15.96002212,0.598073293,0
2308,15.83249734,0.633108717,0
2309,15.69601085,0.66925651,0
2310,15.54316885,0.708442533,0
2311,15.44232137,0.737279659,0
2312,15.402587,0.753776958,0
2313,15.38630471,0.765643508,0
2314,15.41364679,0.768867672,0
2315,15.45019978,0.769772523,0.001318064
2316,15.49377303,0.768793562,0.034672479
2317,15.57986686,0.759111901,0.104537836
2318,15.70215284,0.74186462,0.209570109
2319,15.80206796,0.729181603,0.359412883
2320,15.87984037,0.721065642,0.380668252
2321,15.96020216,0.712267625,0.376460917
2322,16.02909736,0.70570644,0.344203678
2323,16.13107213,0.692292597,0.302169335
2324,16.26964873,0.671281757,0.26344112
2325,16.41149555,0.649513828,0.20692661
2326,16.56704969,0.624850857,0.13635384
2327,16.68906006,0.609048516,0.065168225
2328,16.76942032,0.603983452,0.017450955
2329,16.83809377,0.602544739,0
2330,16.88075633,0.60827264,0
2331,16.91721982,0.61591143,0
2332,16.94939286,0.625029297,0
2333,16.95437609,0.641471445,0
2334,16.93580397,0.664280635,0
2335,16.94081535,0.682260872,0
2336,16.96999429,0.695334883,0
2337,17.00259332,0.708384302,0
2338,17.05021072,0.718680386,0
2339,17.07885526,0.734442243,0.006622551
2340,17.08584535,0.75632648,0.046223589
2341,17.09748832,0.778051284,0.107290722
2342,17.10595363,0.801526415,0.188418128
2343,17.11738368,0.819842988,0.237602186
2344,17.13520675,0.831645738,0.25961577
2345,17.15081648,0.84158199,0.245947394
2346,17.16664643,0.847505427,0.210881474
2347,17.18514445,0.849999998,0.171074361
2348,17.20569204,0.849999998,0.13391688
2349,17.22935194,0.849999998,0.095830617
2350,17.25667994,0.849065738,0.055931851
2351,17.2729335,0.847456109,0.021735173
2352,17.27718205,0.849448669,0.011822808
2353,17.27698356,0.849999998,0
2354,17.26847206,0.849999998,0
2355,17.26042151,0.849999998,0
2356,17.25360914,0.849999998,0
2357,17.24041349,0.849999998,0
2358,17.22277867,0.849331976,0
2359,17.21249031,0.844887829,0
2360,17.20976645,0.839284358,0
2361,17.21039019,0.831964966,0
2362,17.2174499,0.822812145,0
2363,17.22231696,0.813166793,0.002025295
2364,17.22469079,0.802960125,0.029442405
2365,17.23157429,0.791420183,0.089392642
2366,17.24123656,0.778799311,0.16458242
2367,17.24828656,0.76397038,0.213640556
2368,17.25313431,0.746741413,0.231301464
2369,17.2572532,0.7278057,0.24480811
2370,17.25943567,0.706820293,0.23049131
2371,17.26479239,0.684171177,0.230225273
2372,17.2735932,0.659888288,0.196004358
2373,17.28235604,0.633461675,0.117724203
2374,17.2922556,0.604948506,0.055121217
2375,17.28996391,0.583872264,0.018452196
2376,17.27381392,0.571104035,0.00272331
2377,17.25093599,0.562191703,0
2378,17.2174257,0.559850025,0
2379,17.18013186,0.558454419,0
2380,17.13945769,0.557764456,0
2381,17.08844005,0.563041955,0
2382,17.02833528,0.573237258,0
2383,16.9698578,0.581695253,0
2384,16.91289073,0.588598385,0
2385,16.85295625,0.596554354,0
2386,16.79259249,0.604019016,0
2387,16.72349421,0.616435968,0.015115479
2388,16.64499167,0.634225316,0.032172102
2389,16.56321004,0.653482401,0.086734586
2390,16.476183,0.675502092,0.167119518
2391,16.37413279,0.690981942,0.227058403
2392,16.25662024,0.69862609,0.280552113
2393,16.12670847,0.703789123,0.34979264
2394,15.98162687,0.70373116,0.403300014
2395,15.82825814,0.702968509,0.386177991
2396,15.66657029,0.701847008,0.32457467
2397,15.49053549,0.69564154,0.256665571
2398,15.3013198,0.685204837,0.151329462
2399,15.10345382,0.678761771,0.067649517
2400,14.89637525,0.676334681,0.014573281
2401,14.67844364,0.674452691,0
2402,14.45049499,0.675119516,0
2403,14.20784716,0.672200017,0
2404,13.95000859,0.665232109,0
2405,13.67978548,0.658884734,0
2406,13.39591033,0.651744754,0
2407,13.18507025,0.647947295,0
2408,13.05623039,0.648401515,0
2409,12.96773008,0.650132657,0
2410,12.94467208,0.65444892,0
2411,12.93775394,0.660040122,0.015622374
2412,12.94493457,0.666724214,0.153310547
2413,13.01370461,0.676357327,0.329047206
2414,13.13510203,0.68871905,0.551475674
2415,13.24553168,0.699044238,0.68428851
2416,13.34657472,0.707229408,0.744155694
2417,13.46402403,0.715477083,0.771115269
2418,13.58317064,0.722607068,0.757737137
2419,13.7554987,0.731933519,0.735509953
2420,13.98523226,0.743738028,0.668546485
2421,14.23545409,0.755415872,0.541123341
2422,14.51855018,0.767735656,0.364865886
2423,14.70043857,0.77201318,0.181415599
2424,14.7642125,0.767074642,0.048351691
2425,14.78226981,0.757542275,0
2426,14.71534824,0.740819789,0
2427,14.6327721,0.721292244,0
2428,14.5388314,0.69917388,0
2429,14.36336505,0.669884617,0
2430,14.11925373,0.634186822,0
2431,13.91783639,0.599364318,0
2432,13.75842022,0.565325705,0
2433,13.59460183,0.528932696,0
2434,13.45305902,0.491890031,0
2435,13.248429,0.448535469,0.020362984
2436,12.97408153,0.398373223,0.22929353
2437,12.69368708,0.345535769,0.43934142
2438,12.38728071,0.288654534,0.603857975
2439,12.18940882,0.243882688,0.727143136
2440,12.12010338,0.213239685,0.810947428
2441,12.10141498,0.18810271,0.84444725
2442,12.17359861,0.173207778,0.837565309
2443,12.27352223,0.160134197,0.789402703
2444,12.39668461,0.148388484,0.701205598
2445,12.61128894,0.146472887,0.572436097
2446,12.90591661,0.152834975,0.409117754
2447,13.15899371,0.154139203,0.214922289
2448,13.37043404,0.150491703,0.045619774
2449,13.59277742,0.147457067,0
2450,13.79672733,0.141853426,0
2451,14.07322472,0.143956688,0
2452,14.42966732,0.154576903,0
2453,14.79750773,0.166084439,0
2454,15.19809215,0.180894412,0
2455,15.50111802,0.196801378,0
2456,15.68644416,0.212851103,0
2457,15.8310699,0.231908125,0
2458,15.89583512,0.253215014,0
2459,15.94047831,0.276395873,0.041628403
2460,15.96950407,0.301740306,0.081133417
2461,15.91738987,0.32878431,0.201501206
2462,15.79492983,0.357504925,0.312565004
2463,15.72316266,0.392523954,0.412529147
2464,15.70251603,0.434187091,0.585370777
2465,15.68036528,0.480296891,0.728509495
2466,15.68601397,0.532120775,0.750664543
2467,15.62969798,0.586986526,0.700759158
2468,15.5041366,0.644740942,0.579062944
2469,15.37738711,0.707834127,0.436256336
2470,15.22845031,0.775739014,0.268217166
2471,15.12397302,0.824388439,0.095787407
2472,15.07760992,0.849999998,0.011914406
2473,15.04246315,0.849999998,0
2474,15.03923732,0.849999998,0
2475,15.04464248,0.849999998,0
2476,15.0555521,0.849999998,0
2477,15.10242502,0.839032101,0
2478,15.18102735,0.805224707,0
2479,15.2162448,0.774948963,0
2480,15.20633807,0.74768963,0
2481,15.18528074,0.717044826,0
2482,15.13429579,0.686805322,0
2483,15.1056134,0.643356174,0.02185792
2484,15.10335813,0.585637041,0.107778389
2485,15.08615407,0.52333845,0.24621345
2486,15.06589382,0.453205294,0.33624394
2487,15.0544869,0.40418282,0.419632162
2488,15.04851596,0.380065608,0.478095665
2489,15.05093513,0.364775769,0.50761341
2490,15.06398994,0.36679878,0.506938535
2491,15.07122269,0.371542649,0.439368916
2492,15.07289218,0.378005866,0.29692668
2493,15.0790272,0.401135046,0.176587872
2494,15.08629066,0.438191316,0.097539129
2495,15.10228882,0.46453301,0.038687439
2496,15.12872872,0.480211631,0.016626821
2497,15.15970685,0.495533432,0
2498,15.19757098,0.504544847,0
2499,15.24089478,0.525905013,0
2500,15.28929165,0.561034728,0
2501,15.34559512,0.595881443,0
2502,15.40958394,0.634773453,0
2503,15.46145732,0.66031783,0
2504,15.49982861,0.66931317,0
2505,15.53402609,0.673116289,0
2506,15.55865011,0.666386585,0
2507,15.58591293,0.655953776,0.046093243
2508,15.61654698,0.64251593,0.249372992
2509,15.63973851,0.61778811,0.451116756
2510,15.65797219,0.582987342,0.605180759
2511,15.68400288,0.5560517,0.727561479
2512,15.71755842,0.537227921,0.793498848
2513,15.75412865,0.518486518,0.827382345
2514,15.79678915,0.504233563,0.841877933
2515,15.83519421,0.481622603,0.801296743
2516,15.86875433,0.449601451,0.697838647
2517,15.90512764,0.418116834,0.563365559
2518,15.94200325,0.384188711,0.400621261
2519,15.96887205,0.356580902,0.216095356
2520,15.98545713,0.337239864,0.040856888
2521,15.99500083,0.319871645,0
2522,15.99462237,0.307261762,0
2523,15.99217733,0.296616445,0
2524,15.9877288,0.287559401,0
2525,15.97472409,0.284052344,0
2526,15.95459751,0.285632271,0
2527,15.93228516,0.282030043,0
2528,15.90727648,0.273019461,0
2529,15.87799145,0.263358366,0
2530,15.84542796,0.250503272,0
2531,15.8046346,0.24159576,0.082465063
2532,15.75520382,0.237245579,0.216100895
2533,15.70027037,0.231840563,0.380042082
2534,15.63858037,0.227038696,0.520201303
2535,15.58822698,0.228195852,0.617016071
2536,15.55121873,0.235261437,0.646262051
2537,15.51803315,0.246948417,0.644575462
2538,15.49385732,0.264675311,0.624822099
2539,15.46883653,0.284124253,0.632041118
2540,15.44233388,0.305296183,0.589480933
2541,15.4239078,0.331636429,0.470450441
2542,15.41165095,0.362353234,0.299480968
2543,15.39123441,0.395896233,0.114364202
2544,15.36274956,0.43262155,0.025383411
2545,15.33194214,0.472835023,0
2546,15.2953453,0.516299577,0
2547,15.26399975,0.565024301,0
2548,15.23868189,0.619183023,0
2549,15.21110241,0.677675882,0
2550,15.18379092,0.741041923,0
2551,15.15514061,0.788811934,0
